k	fr	to	eid	tau	t0	t1	kind
223	n37^19	n48^21	e54	2	19	21	real
224	n37^20	n48^22	e54	2	20	22	real
225	n37^21	n48^23	e54	2	21	23	real
226	n37^22	n48^24	e54	2	22	24	real
227	n37^23	n48^25	e54	2	23	25	real
228	n37^24	n48^26	e54	2	24	26	real
229	n37^25	n48^27	e54	2	25	27	real
230	n37^26	n48^28	e54	2	26	28	real
231	n37^27	n48^29	e54	2	27	29	real
232	n37^28	n48^30	e54	2	28	30	real
233	n37^29	n48^31	e54	2	29	31	real
234	n37^30	n48^32	e54	2	30	32	real
235	n37^31	n48^33	e54	2	31	33	real
236	n37^32	n48^34	e54	2	32	34	real
237	n37^33	n48^35	e54	2	33	35	real
238	n37^34	n48^36	e54	2	34	36	real
239	n37^35	n48^37	e54	2	35	37	real
240	n37^36	n48^38	e54	2	36	38	real
241	n37^37	n48^39	e54	2	37	39	real
242	n37^38	n48^40	e54	2	38	40	real
243	n37^39	n48^41	e54	2	39	41	real
244	n37^40	n48^42	e54	2	40	42	real
245	n37^41	n48^43	e54	2	41	43	real
246	n37^42	n48^44	e54	2	42	44	real
247	n37^43	n48^45	e54	2	43	45	real
248	n37^44	n48^46	e54	2	44	46	real
249	n37^45	n48^47	e54	2	45	47	real
250	n37^46	n48^48	e54	2	46	48	real
251	n13^0	n18^1	e17r	1	0	1	real
252	n13^1	n18^2	e17r	1	1	2	real
253	n13^2	n18^3	e17r	1	2	3	real
254	n13^3	n18^4	e17r	1	3	4	real
255	n13^4	n18^5	e17r	1	4	5	real
256	n13^5	n18^6	e17r	1	5	6	real
257	n13^6	n18^7	e17r	1	6	7	real
258	n13^7	n18^8	e17r	1	7	8	real
259	n13^8	n18^9	e17r	1	8	9	real
260	n13^9	n18^10	e17r	1	9	10	real
261	n13^10	n18^11	e17r	1	10	11	real
262	n13^11	n18^12	e17r	1	11	12	real
263	n13^12	n18^13	e17r	1	12	13	real
264	n13^13	n18^14	e17r	1	13	14	real
265	n13^14	n18^15	e17r	1	14	15	real
266	n13^15	n18^16	e17r	1	15	16	real
267	n13^16	n18^17	e17r	1	16	17	real
268	n13^17	n18^18	e17r	1	17	18	real
269	n13^18	n18^19	e17r	1	18	19	real
270	n13^19	n18^20	e17r	1	19	20	real
271	n13^20	n18^21	e17r	1	20	21	real
272	n13^21	n18^22	e17r	1	21	22	real
273	n13^22	n18^23	e17r	1	22	23	real
274	n13^23	n18^24	e17r	1	23	24	real
275	n13^24	n18^25	e17r	1	24	25	real
276	n13^25	n18^26	e17r	1	25	26	real
277	n13^26	n18^27	e17r	1	26	27	real
278	n13^27	n18^28	e17r	1	27	28	real
279	n13^28	n18^29	e17r	1	28	29	real
280	n13^29	n18^30	e17r	1	29	30	real
281	n13^30	n18^31	e17r	1	30	31	real
282	n13^31	n18^32	e17r	1	31	32	real
283	n13^32	n18^33	e17r	1	32	33	real
284	n13^33	n18^34	e17r	1	33	34	real
285	n13^34	n18^35	e17r	1	34	35	real
286	n13^35	n18^36	e17r	1	35	36	real
287	n13^36	n18^37	e17r	1	36	37	real
288	n13^37	n18^38	e17r	1	37	38	real
289	n13^38	n18^39	e17r	1	38	39	real
290	n13^39	n18^40	e17r	1	39	40	real
291	n3^0	n1^1	e3	1	0	1	real
292	n3^1	n1^2	e3	1	1	2	real
293	n3^2	n1^3	e3	1	2	3	real
294	n3^3	n1^4	e3	1	3	4	real
295	n3^4	n1^5	e3	1	4	5	real
296	n3^5	n1^6	e3	1	5	6	real
297	n3^6	n1^7	e3	1	6	7	real
298	n3^7	n1^8	e3	1	7	8	real
299	n3^8	n1^9	e3	1	8	9	real
300	n3^9	n1^10	e3	1	9	10	real
301	n3^10	n1^11	e3	1	10	11	real
302	n3^11	n1^12	e3	1	11	12	real
303	n3^12	n1^13	e3	1	12	13	real
304	n3^13	n1^14	e3	1	13	14	real
305	n3^14	n1^15	e3	1	14	15	real
306	n3^15	n1^16	e3	1	15	16	real
307	n3^16	n1^17	e3	1	16	17	real
308	n3^17	n1^18	e3	1	17	18	real
309	n3^18	n1^19	e3	1	18	19	real
310	n3^19	n1^20	e3	1	19	20	real
311	n3^20	n1^21	e3	1	20	21	real
312	n3^21	n1^22	e3	1	21	22	real
313	n3^22	n1^23	e3	1	22	23	real
314	n3^23	n1^24	e3	1	23	24	real
315	n3^24	n1^25	e3	1	24	25	real
316	n3^25	n1^26	e3	1	25	26	real
317	n3^26	n1^27	e3	1	26	27	real
318	n3^27	n1^28	e3	1	27	28	real
319	n3^28	n1^29	e3	1	28	29	real
320	n3^29	n1^30	e3	1	29	30	real
321	n3^30	n1^31	e3	1	30	31	real
322	n3^31	n1^32	e3	1	31	32	real
323	n3^32	n1^33	e3	1	32	33	real
324	n3^33	n1^34	e3	1	33	34	real
325	n3^34	n1^35	e3	1	34	35	real
326	n3^35	n1^36	e3	1	35	36	real
327	n3^0	n3^1	w_n3	1	0	1	wait
328	n3^1	n3^2	w_n3	1	1	2	wait
329	n3^2	n3^3	w_n3	1	2	3	wait
330	n3^3	n3^4	w_n3	1	3	4	wait
331	n3^4	n3^5	w_n3	1	4	5	wait
332	n3^5	n3^6	w_n3	1	5	6	wait
333	n3^6	n3^7	w_n3	1	6	7	wait
334	n3^7	n3^8	w_n3	1	7	8	wait
335	n3^8	n3^9	w_n3	1	8	9	wait
336	n3^9	n3^10	w_n3	1	9	10	wait
337	n3^10	n3^11	w_n3	1	10	11	wait
338	n3^11	n3^12	w_n3	1	11	12	wait
339	n3^12	n3^13	w_n3	1	12	13	wait
340	n3^13	n3^14	w_n3	1	13	14	wait
341	n3^14	n3^15	w_n3	1	14	15	wait
342	n3^15	n3^16	w_n3	1	15	16	wait
343	n3^16	n3^17	w_n3	1	16	17	wait
344	n3^17	n3^18	w_n3	1	17	18	wait
345	n3^18	n3^19	w_n3	1	18	19	wait
346	n3^19	n3^20	w_n3	1	19	20	wait
347	n3^20	n3^21	w_n3	1	20	21	wait
348	n3^21	n3^22	w_n3	1	21	22	wait
349	n3^22	n3^23	w_n3	1	22	23	wait
350	n3^23	n3^24	w_n3	1	23	24	wait
351	n3^24	n3^25	w_n3	1	24	25	wait
352	n3^25	n3^26	w_n3	1	25	26	wait
353	n3^26	n3^27	w_n3	1	26	27	wait
354	n3^27	n3^28	w_n3	1	27	28	wait
355	n3^28	n3^29	w_n3	1	28	29	wait
356	n3^29	n3^30	w_n3	1	29	30	wait
357	n3^30	n3^31	w_n3	1	30	31	wait
358	n3^31	n3^32	w_n3	1	31	32	wait
359	n3^32	n3^33	w_n3	1	32	33	wait
360	n3^33	n3^34	w_n3	1	33	34	wait
361	n3^34	n3^35	w_n3	1	34	35	wait
362	n3^35	n3^36	w_n3	1	35	36	wait
363	n3^36	n3^37	w_n3	1	36	37	wait
364	n3^37	n3^38	w_n3	1	37	38	wait
365	n3^38	n3^39	w_n3	1	38	39	wait
366	n3^39	n3^40	w_n3	1	39	40	wait
367	n3^40	n3^41	w_n3	1	40	41	wait
368	n3^41	n3^42	w_n3	1	41	42	wait
369	n3^42	n3^43	w_n3	1	42	43	wait
370	n3^43	n3^44	w_n3	1	43	44	wait
371	n3^44	n3^45	w_n3	1	44	45	wait
372	n3^45	n3^46	w_n3	1	45	46	wait
373	n3^46	n3^47	w_n3	1	46	47	wait
374	n3^47	n3^48	w_n3	1	47	48	wait
375	n1^0	n1^1	w_n1	1	0	1	wait
376	n1^1	n1^2	w_n1	1	1	2	wait
377	n1^2	n1^3	w_n1	1	2	3	wait
378	n1^3	n1^4	w_n1	1	3	4	wait
379	n1^4	n1^5	w_n1	1	4	5	wait
380	n1^5	n1^6	w_n1	1	5	6	wait
381	n1^6	n1^7	w_n1	1	6	7	wait
382	n1^7	n1^8	w_n1	1	7	8	wait
383	n1^8	n1^9	w_n1	1	8	9	wait
384	n1^9	n1^10	w_n1	1	9	10	wait
385	n1^10	n1^11	w_n1	1	10	11	wait
386	n1^11	n1^12	w_n1	1	11	12	wait
387	n1^12	n1^13	w_n1	1	12	13	wait
388	n1^13	n1^14	w_n1	1	13	14	wait
389	n1^14	n1^15	w_n1	1	14	15	wait
390	n1^15	n1^16	w_n1	1	15	16	wait
391	n1^16	n1^17	w_n1	1	16	17	wait
392	n1^17	n1^18	w_n1	1	17	18	wait
393	n1^18	n1^19	w_n1	1	18	19	wait
394	n1^19	n1^20	w_n1	1	19	20	wait
395	n1^20	n1^21	w_n1	1	20	21	wait
396	n1^21	n1^22	w_n1	1	21	22	wait
397	n1^22	n1^23	w_n1	1	22	23	wait
398	n1^23	n1^24	w_n1	1	23	24	wait
399	n1^24	n1^25	w_n1	1	24	25	wait
400	n1^25	n1^26	w_n1	1	25	26	wait
401	n1^26	n1^27	w_n1	1	26	27	wait
402	n1^27	n1^28	w_n1	1	27	28	wait
403	n1^28	n1^29	w_n1	1	28	29	wait
404	n1^29	n1^30	w_n1	1	29	30	wait
405	n1^30	n1^31	w_n1	1	30	31	wait
406	n1^31	n1^32	w_n1	1	31	32	wait
407	n1^32	n1^33	w_n1	1	32	33	wait
408	n1^33	n1^34	w_n1	1	33	34	wait
409	n1^34	n1^35	w_n1	1	34	35	wait
410	n1^35	n1^36	w_n1	1	35	36	wait
411	n1^36	n1^37	w_n1	1	36	37	wait
412	n1^37	n1^38	w_n1	1	37	38	wait
413	n1^38	n1^39	w_n1	1	38	39	wait
414	n1^39	n1^40	w_n1	1	39	40	wait
415	n1^40	n1^41	w_n1	1	40	41	wait
416	n1^41	n1^42	w_n1	1	41	42	wait
417	n1^42	n1^43	w_n1	1	42	43	wait
418	n1^43	n1^44	w_n1	1	43	44	wait
419	n1^44	n1^45	w_n1	1	44	45	wait
420	n1^45	n1^46	w_n1	1	45	46	wait
421	n1^46	n1^47	w_n1	1	46	47	wait
422	n1^47	n1^48	w_n1	1	47	48	wait
423	n2^0	n2^1	w_n2	1	0	1	wait
424	n2^1	n2^2	w_n2	1	1	2	wait
425	n2^2	n2^3	w_n2	1	2	3	wait
426	n2^3	n2^4	w_n2	1	3	4	wait
427	n2^4	n2^5	w_n2	1	4	5	wait
428	n2^5	n2^6	w_n2	1	5	6	wait
429	n2^6	n2^7	w_n2	1	6	7	wait
430	n2^7	n2^8	w_n2	1	7	8	wait
431	n2^8	n2^9	w_n2	1	8	9	wait
432	n2^9	n2^10	w_n2	1	9	10	wait
433	n2^10	n2^11	w_n2	1	10	11	wait
434	n2^11	n2^12	w_n2	1	11	12	wait
435	n2^12	n2^13	w_n2	1	12	13	wait
436	n2^13	n2^14	w_n2	1	13	14	wait
437	n2^14	n2^15	w_n2	1	14	15	wait
438	n2^15	n2^16	w_n2	1	15	16	wait
439	n2^16	n2^17	w_n2	1	16	17	wait
440	n2^17	n2^18	w_n2	1	17	18	wait
441	n2^18	n2^19	w_n2	1	18	19	wait
442	n2^19	n2^20	w_n2	1	19	20	wait
443	n2^20	n2^21	w_n2	1	20	21	wait
444	n2^21	n2^22	w_n2	1	21	22	wait
445	n2^22	n2^23	w_n2	1	22	23	wait
446	n2^23	n2^24	w_n2	1	23	24	wait
447	n2^24	n2^25	w_n2	1	24	25	wait
448	n2^25	n2^26	w_n2	1	25	26	wait
449	n2^26	n2^27	w_n2	1	26	27	wait
450	n2^27	n2^28	w_n2	1	27	28	wait
451	n2^28	n2^29	w_n2	1	28	29	wait
452	n2^29	n2^30	w_n2	1	29	30	wait
453	n2^30	n2^31	w_n2	1	30	31	wait
454	n2^31	n2^32	w_n2	1	31	32	wait
455	n2^32	n2^33	w_n2	1	32	33	wait
456	n2^33	n2^34	w_n2	1	33	34	wait
457	n2^34	n2^35	w_n2	1	34	35	wait
458	n2^35	n2^36	w_n2	1	35	36	wait
459	n2^36	n2^37	w_n2	1	36	37	wait
460	n2^37	n2^38	w_n2	1	37	38	wait
461	n2^38	n2^39	w_n2	1	38	39	wait
462	n2^39	n2^40	w_n2	1	39	40	wait
463	n2^40	n2^41	w_n2	1	40	41	wait
464	n2^41	n2^42	w_n2	1	41	42	wait
465	n2^42	n2^43	w_n2	1	42	43	wait
466	n2^43	n2^44	w_n2	1	43	44	wait
467	n2^44	n2^45	w_n2	1	44	45	wait
468	n2^45	n2^46	w_n2	1	45	46	wait
469	n2^46	n2^47	w_n2	1	46	47	wait
470	n2^47	n2^48	w_n2	1	47	48	wait
471	n13^0	n13^1	w_n13	1	0	1	wait
472	n13^1	n13^2	w_n13	1	1	2	wait
473	n13^2	n13^3	w_n13	1	2	3	wait
474	n13^3	n13^4	w_n13	1	3	4	wait
475	n13^4	n13^5	w_n13	1	4	5	wait
476	n13^5	n13^6	w_n13	1	5	6	wait
477	n13^6	n13^7	w_n13	1	6	7	wait
478	n13^7	n13^8	w_n13	1	7	8	wait
479	n13^8	n13^9	w_n13	1	8	9	wait
480	n13^9	n13^10	w_n13	1	9	10	wait
481	n13^10	n13^11	w_n13	1	10	11	wait
482	n13^11	n13^12	w_n13	1	11	12	wait
483	n13^12	n13^13	w_n13	1	12	13	wait
484	n13^13	n13^14	w_n13	1	13	14	wait
485	n13^14	n13^15	w_n13	1	14	15	wait
486	n13^15	n13^16	w_n13	1	15	16	wait
487	n13^16	n13^17	w_n13	1	16	17	wait
488	n13^17	n13^18	w_n13	1	17	18	wait
489	n13^18	n13^19	w_n13	1	18	19	wait
490	n13^19	n13^20	w_n13	1	19	20	wait
491	n13^20	n13^21	w_n13	1	20	21	wait
492	n13^21	n13^22	w_n13	1	21	22	wait
493	n13^22	n13^23	w_n13	1	22	23	wait
494	n13^23	n13^24	w_n13	1	23	24	wait
495	n13^24	n13^25	w_n13	1	24	25	wait
496	n13^25	n13^26	w_n13	1	25	26	wait
497	n13^26	n13^27	w_n13	1	26	27	wait
498	n13^27	n13^28	w_n13	1	27	28	wait
499	n13^28	n13^29	w_n13	1	28	29	wait
500	n13^29	n13^30	w_n13	1	29	30	wait
501	n13^30	n13^31	w_n13	1	30	31	wait
502	n13^31	n13^32	w_n13	1	31	32	wait
503	n13^32	n13^33	w_n13	1	32	33	wait
504	n13^33	n13^34	w_n13	1	33	34	wait
505	n13^34	n13^35	w_n13	1	34	35	wait
506	n13^35	n13^36	w_n13	1	35	36	wait
507	n13^36	n13^37	w_n13	1	36	37	wait
508	n13^37	n13^38	w_n13	1	37	38	wait
509	n13^38	n13^39	w_n13	1	38	39	wait
510	n13^39	n13^40	w_n13	1	39	40	wait
511	n13^40	n13^41	w_n13	1	40	41	wait
512	n13^41	n13^42	w_n13	1	41	42	wait
513	n13^42	n13^43	w_n13	1	42	43	wait
514	n13^43	n13^44	w_n13	1	43	44	wait
515	n13^44	n13^45	w_n13	1	44	45	wait
516	n13^45	n13^46	w_n13	1	45	46	wait
517	n13^46	n13^47	w_n13	1	46	47	wait
518	n13^47	n13^48	w_n13	1	47	48	wait
519	n18^0	n18^1	w_n18	1	0	1	wait
520	n18^1	n18^2	w_n18	1	1	2	wait
521	n18^2	n18^3	w_n18	1	2	3	wait
522	n18^3	n18^4	w_n18	1	3	4	wait
523	n18^4	n18^5	w_n18	1	4	5	wait
524	n18^5	n18^6	w_n18	1	5	6	wait
525	n18^6	n18^7	w_n18	1	6	7	wait
526	n18^7	n18^8	w_n18	1	7	8	wait
527	n18^8	n18^9	w_n18	1	8	9	wait
528	n18^9	n18^10	w_n18	1	9	10	wait
529	n18^10	n18^11	w_n18	1	10	11	wait
530	n18^11	n18^12	w_n18	1	11	12	wait
531	n18^12	n18^13	w_n18	1	12	13	wait
532	n18^13	n18^14	w_n18	1	13	14	wait
533	n18^14	n18^15	w_n18	1	14	15	wait
534	n18^15	n18^16	w_n18	1	15	16	wait
535	n18^16	n18^17	w_n18	1	16	17	wait
536	n18^17	n18^18	w_n18	1	17	18	wait
537	n18^18	n18^19	w_n18	1	18	19	wait
538	n18^19	n18^20	w_n18	1	19	20	wait
539	n18^20	n18^21	w_n18	1	20	21	wait
540	n18^21	n18^22	w_n18	1	21	22	wait
541	n18^22	n18^23	w_n18	1	22	23	wait
542	n18^23	n18^24	w_n18	1	23	24	wait
543	n18^24	n18^25	w_n18	1	24	25	wait
544	n18^25	n18^26	w_n18	1	25	26	wait
545	n18^26	n18^27	w_n18	1	26	27	wait
546	n18^27	n18^28	w_n18	1	27	28	wait
547	n18^28	n18^29	w_n18	1	28	29	wait
548	n18^29	n18^30	w_n18	1	29	30	wait
549	n18^30	n18^31	w_n18	1	30	31	wait
550	n18^31	n18^32	w_n18	1	31	32	wait
551	n18^32	n18^33	w_n18	1	32	33	wait
552	n18^33	n18^34	w_n18	1	33	34	wait
553	n18^34	n18^35	w_n18	1	34	35	wait
554	n18^35	n18^36	w_n18	1	35	36	wait
555	n18^36	n18^37	w_n18	1	36	37	wait
556	n18^37	n18^38	w_n18	1	37	38	wait
557	n18^38	n18^39	w_n18	1	38	39	wait
558	n18^39	n18^40	w_n18	1	39	40	wait
559	n18^40	n18^41	w_n18	1	40	41	wait
560	n18^41	n18^42	w_n18	1	41	42	wait
561	n18^42	n18^43	w_n18	1	42	43	wait
562	n18^43	n18^44	w_n18	1	43	44	wait
563	n18^44	n18^45	w_n18	1	44	45	wait
564	n18^45	n18^46	w_n18	1	45	46	wait
565	n18^46	n18^47	w_n18	1	46	47	wait
566	n18^47	n18^48	w_n18	1	47	48	wait
567	n21^0	n21^1	w_n21	1	0	1	wait
568	n21^1	n21^2	w_n21	1	1	2	wait
569	n21^2	n21^3	w_n21	1	2	3	wait
570	n21^3	n21^4	w_n21	1	3	4	wait
